url_path,views_total,views_unique
/tendermint/starport,1943,823
/tendermint/starport/pulls,490,38
/tendermint/starport/issues,304,77
/tendermint/starport/search,179,45
/tendermint/starport/tree/develop/starport,139,85
/tendermint/starport/pull/2146,81,13
/tendermint/starport/issues/2098,76,20
/tendermint/starport/issues/835,75,23
/tendermint/starport/tree/develop/docs,72,46
/tendermint/starport/releases,68,51
