url_path,views_total,views_unique
/tendermint/starport,2315,881
/tendermint/starport/issues,475,92
/tendermint/starport/pulls,446,44
/tendermint/starport/search,188,37
/tendermint/starport/tree/develop/starport,138,78
/tendermint/starport/releases,95,56
/tendermint/starport/tree/develop/docs,95,36
/tendermint/starport/pull/2055,73,6
/tendermint/starport/projects,63,23
/tendermint/starport/milestone/17,63,10
