url_path,views_total,views_unique
/tendermint/starport,1161,520
/tendermint/starport/issues,246,55
/tendermint/starport/pulls,153,20
/tendermint/starport/search,89,20
/tendermint/starport/tree/develop/starport,70,41
/tendermint/starport/releases,69,37
/tendermint/starport/tree/develop/docs,54,38
/tendermint/starport/milestone/14,31,5
/tendermint/starport/milestones,27,3
/tendermint/starport/blob/develop/changelog.md,23,18
