url_path,views_total,views_unique
/tendermint/starport,1726,673
/tendermint/starport/pulls,513,20
/tendermint/starport/issues,438,50
/tendermint/starport/tree/develop/starport,117,50
/tendermint/starport/milestone/14,116,14
/tendermint/starport/releases,106,49
/tendermint/starport/milestones,95,5
/tendermint/starport/search,86,24
/tendermint/starport/pull/1974,72,5
/tendermint/starport/pull/1969,64,5
