url_path,views_total,views_unique
/tendermint/starport,1914,776
/tendermint/starport/issues,384,69
/tendermint/starport/pulls,293,36
/tendermint/starport/search,258,39
/tendermint/starport/tree/develop/starport,136,65
/tendermint/starport/pull/2055,80,12
/tendermint/starport/tree/develop/docs,75,51
/tendermint/starport/releases,72,44
/tendermint/starport/pull/1753,66,10
/tendermint/starport/pull/2039,66,10
