url_path,views_total,views_unique
/tendermint/starport,1455,611
/tendermint/starport/pulls,414,19
/tendermint/starport/issues,360,44
/tendermint/starport/tree/develop/starport,112,50
/tendermint/starport/milestone/14,108,14
/tendermint/starport/releases,83,37
/tendermint/starport/search,82,21
/tendermint/starport/milestones,76,5
/tendermint/starport/tree/develop/docs,48,33
/tendermint/starport/pull/1969,45,4
