url_path,views_total,views_unique
/tendermint/starport,2065,897
/tendermint/starport/pulls,449,42
/tendermint/starport/issues,352,93
/tendermint/starport/search,154,45
/tendermint/starport/tree/develop/starport,133,82
/tendermint/starport/issues/835,115,45
/tendermint/starport/issues/2098,101,41
/tendermint/starport/tree/develop/docs,90,50
/tendermint/starport/releases,67,55
/tendermint/starport/pull/2138,62,20
