url_path,views_total,views_unique
/tendermint/starport,1533,626
/tendermint/starport/pulls,467,21
/tendermint/starport/issues,386,45
/tendermint/starport/tree/develop/starport,113,52
/tendermint/starport/milestone/14,112,14
/tendermint/starport/milestones,87,5
/tendermint/starport/releases,84,36
/tendermint/starport/search,82,23
/tendermint/starport/pull/1974,59,5
/tendermint/starport/pull/1969,49,5
