url_path,views_total,views_unique
/tendermint/starport,2097,902
/tendermint/starport/pulls,382,41
/tendermint/starport/issues,343,88
/tendermint/starport/search,117,38
/tendermint/starport/issues/835,115,45
/tendermint/starport/tree/develop/starport,113,68
/tendermint/starport/tree/develop/docs,102,58
/tendermint/starport/issues/2098,89,39
/tendermint/starport/releases,69,53
/tendermint/starport/issues/2136,59,29
