url_path,views_total,views_unique
/tendermint/starport,1796,639
/tendermint/starport/pulls,334,31
/tendermint/starport/issues,325,49
/tendermint/starport/discussions/1978,123,55
/tendermint/starport/releases,120,59
/tendermint/starport/tree/develop/starport,106,55
/tendermint/starport/search,101,29
/tendermint/starport/tree/develop/docs,66,35
/tendermint/starport/milestones,57,9
/tendermint/starport/pull/2036,48,41
