url_path,views_total,views_unique
/tendermint/starport,1696,681
/tendermint/starport/pulls,513,21
/tendermint/starport/issues,452,50
/tendermint/starport/tree/develop/starport,122,56
/tendermint/starport/milestone/14,116,14
/tendermint/starport/releases,109,49
/tendermint/starport/milestones,95,5
/tendermint/starport/search,85,23
/tendermint/starport/pull/1974,72,5
/tendermint/starport/pull/1969,63,5
