url_path,views_total,views_unique
/tendermint/starport,1107,495
/tendermint/starport/issues,218,51
/tendermint/starport/pulls,129,21
/tendermint/starport/search,86,19
/tendermint/starport/releases,72,40
/tendermint/starport/tree/develop/starport,66,36
/tendermint/starport/tree/develop/docs,42,30
/tendermint/starport/blob/develop/changelog.md,25,17
/tendermint/starport/milestone/14,22,4
/tendermint/starport/milestones,21,3
