url_path,views_total,views_unique
/tendermint/starport,1732,648
/tendermint/starport/issues,289,52
/tendermint/starport/pulls,283,26
/tendermint/starport/releases,118,62
/tendermint/starport/tree/develop/starport,90,53
/tendermint/starport/search,78,23
/tendermint/starport/tree/develop/docs,60,33
/tendermint/starport/milestones,58,7
/tendermint/starport/blob/develop/changelog.md,39,29
/tendermint/starport/pull/1969,37,8
