url_path,views_total,views_unique
/tendermint/starport,1302,558
/tendermint/starport/pulls,309,15
/tendermint/starport/issues,293,47
/tendermint/starport/tree/develop/starport,101,45
/tendermint/starport/search,85,20
/tendermint/starport/releases,77,37
/tendermint/starport/milestone/14,67,14
/tendermint/starport/tree/develop/docs,50,35
/tendermint/starport/milestones,44,5
/tendermint/starport/pull/1968,42,9
