url_path,views_total,views_unique
/tendermint/starport,1755,635
/tendermint/starport/issues,315,58
/tendermint/starport/pulls,293,31
/tendermint/starport/search,202,32
/tendermint/starport/discussions/1978,120,54
/tendermint/starport/tree/develop/starport,109,49
/tendermint/starport/releases,103,54
/tendermint/starport/tree/develop/docs,57,35
/tendermint/starport/pull/2036,55,43
/tendermint/starport/pull/2039,47,6
