url_path,views_total,views_unique
/tendermint/starport,1986,805
/tendermint/starport/issues,374,71
/tendermint/starport/pulls,310,37
/tendermint/starport/search,270,41
/tendermint/starport/tree/develop/starport,146,69
/tendermint/starport/releases,79,48
/tendermint/starport/pull/2055,75,11
/tendermint/starport/pull/1753,70,10
/tendermint/starport/tree/develop/docs,69,51
/tendermint/starport/pull/2039,66,10
