url_path,views_total,views_unique
/tendermint/starport,1849,679
/tendermint/starport/issues,352,64
/tendermint/starport/pulls,347,41
/tendermint/starport/search,242,38
/tendermint/starport/tree/develop/starport,120,53
/tendermint/starport/discussions/1978,108,50
/tendermint/starport/releases,101,54
/tendermint/starport/tree/develop/docs,68,45
/tendermint/starport/pull/1753,67,9
/tendermint/starport/pull/2039,62,10
