url_path,views_total,views_unique
/tendermint/starport,1743,645
/tendermint/starport/issues,287,50
/tendermint/starport/pulls,279,30
/tendermint/starport/releases,119,65
/tendermint/starport/tree/develop/starport,95,57
/tendermint/starport/discussions/1978,93,44
/tendermint/starport/search,91,26
/tendermint/starport/milestones,66,9
/tendermint/starport/tree/develop/docs,62,34
/tendermint/starport/releases/tag/v0.19.2,41,20
