url_path,views_total,views_unique
/tendermint/starport,1907,694
/tendermint/starport/pulls,368,41
/tendermint/starport/issues,350,63
/tendermint/starport/search,243,40
/tendermint/starport/tree/develop/starport,119,52
/tendermint/starport/discussions/1978,118,52
/tendermint/starport/releases,106,56
/tendermint/starport/tree/develop/docs,73,48
/tendermint/starport/pull/1753,64,9
/tendermint/starport/pull/2039,62,10
