url_path,views_total,views_unique
/tendermint/starport,1813,658
/tendermint/starport/issues,365,54
/tendermint/starport/pulls,364,27
/tendermint/starport/releases,124,60
/tendermint/starport/tree/develop/starport,103,57
/tendermint/starport/search,83,22
/tendermint/starport/milestones,80,5
/tendermint/starport/milestone/14,71,6
/tendermint/starport/tree/develop/docs,58,32
/tendermint/starport/pull/1974,52,7
