url_path,views_total,views_unique
/tendermint/starport,1943,877
/tendermint/starport/pulls,432,40
/tendermint/starport/issues,337,89
/tendermint/starport/search,156,44
/tendermint/starport/tree/develop/starport,131,79
/tendermint/starport/issues/835,115,45
/tendermint/starport/issues/2098,101,39
/tendermint/starport/tree/develop/docs,74,44
/tendermint/starport/releases,66,53
/tendermint/starport/issues/2130,64,28
