url_path,views_total,views_unique
/tendermint/starport,2276,879
/tendermint/starport/issues,472,86
/tendermint/starport/pulls,419,41
/tendermint/starport/search,188,37
/tendermint/starport/tree/develop/starport,129,76
/tendermint/starport/pull/2055,97,6
/tendermint/starport/tree/develop/docs,94,38
/tendermint/starport/releases,92,49
/tendermint/starport/milestone/17,59,8
/tendermint/starport/projects,56,22
