url_path,views_total,views_unique
/tendermint/starport,2068,905
/tendermint/starport/issues,348,95
/tendermint/starport/pulls,345,39
/tendermint/starport/search,157,35
/tendermint/starport/tree/develop/starport,109,59
/tendermint/starport/tree/develop/docs,96,52
/tendermint/starport/issues/835,81,40
/tendermint/starport/releases,67,52
/tendermint/starport/pull/2089,58,6
/tendermint/starport/pull/2099,54,3
