url_path,views_total,views_unique
/tendermint/starport,1396,602
/tendermint/starport/pulls,335,18
/tendermint/starport/issues,297,47
/tendermint/starport/tree/develop/starport,107,47
/tendermint/starport/search,90,22
/tendermint/starport/releases,84,40
/tendermint/starport/milestone/14,69,14
/tendermint/starport/tree/develop/docs,51,35
/tendermint/starport/milestones,43,5
/tendermint/starport/pull/1968,42,9
