url_path,views_total,views_unique
/tendermint/starport,1748,656
/tendermint/starport/pulls,376,26
/tendermint/starport/issues,359,50
/tendermint/starport/releases,130,60
/tendermint/starport/tree/develop/starport,104,53
/tendermint/starport/search,86,21
/tendermint/starport/milestone/14,86,10
/tendermint/starport/milestones,85,6
/tendermint/starport/pull/1974,66,7
/tendermint/starport/pull/1969,50,7
