url_path,views_total,views_unique
/tendermint/starport,2297,893
/tendermint/starport/pulls,475,44
/tendermint/starport/issues,439,90
/tendermint/starport/search,194,39
/tendermint/starport/tree/develop/starport,137,77
/tendermint/starport/releases,102,61
/tendermint/starport/tree/develop/docs,82,33
/tendermint/starport/pull/2086,68,5
/tendermint/starport/milestone/17,63,10
/tendermint/starport/releases/tag/v0.19.4,62,50
