url_path,views_total,views_unique
/tendermint/starport,1320,560
/tendermint/starport/pulls,314,20
/tendermint/starport/issues,312,54
/tendermint/starport/tree/develop/starport,97,43
/tendermint/starport/releases,85,43
/tendermint/starport/milestone/14,66,13
/tendermint/starport/search,62,17
/tendermint/starport/tree/develop/docs,54,37
/tendermint/starport/milestones,43,4
/tendermint/starport/pull/1968,38,8
